Movie,Distributor,Genre,Gross,Tickets Sold,rank,releaseYear,radius,x,y
Cold War,Amazon Studios,Drama,4307930.0,470298.0,166.0,2019.0,5,1159.687008598286,347.1797188404597
Happy Death Day 2U,Universal,Thriller/Suspense,28148130.0,3072940.0,86.0,2019.0,13,1129.4742991824014,313.83017327007263
Brian Banks,Bleecker Street,Drama,4376820.0,477818.0,163.0,2019.0,5,1109.3630533241267,273.5742694791001
The Goldfinch,Warner Bros.,Drama,5332621.0,582164.0,154.0,2019.0,5,1113.0429880341828,223.7098725557468
Child's Play,United Artists,Horror,29208403.0,3188690.0,83.0,2019.0,13,1140.240848029012,187.85912065705352
Poms,STX Entertainment,Comedy,13631124.0,1488113.0,122.0,2019.0,7,1148.8088321437478,146.74234004123156
Ad Astra,20th Century Fox,Thriller/Suspense,50188370.0,5479079.0,55.0,2019.0,15,1184.4829429516863,124.57574765397132
Five Feet Apart,Lionsgate,Drama,45729221.0,4992273.0,60.0,2019.0,15,1222.5948914310418,112.43163866619713
Everybody Knows,Focus Features,Drama,2677805.0,292337.0,186.0,2019.0,3,1263.6052712711116,93.90736417640389
Dark Waters,Focus Features,Drama,10633879.0,1160904.0,128.0,2019.0,7,1308.21436212501,108.70699299568969
Holmes & Watson,Sony Pictures,Comedy,2254994.0,246178.0,196.0,2019.0,3,1347.9284496890014,133.84245099747733
Super 30,Reliance Entertai...,Drama,2269878.0,247803.0,195.0,2019.0,3,1388.4491692407812,163.13530485308516
Run the Race,Roadside Attractions,Drama,6424420.0,701355.0,146.0,2019.0,5,1400.3069828359548,211.7088805578046
Mary Poppins Returns,Walt Disney,Musical,33141176.0,3618032.0,78.0,2019.0,13,1405.6949053698113,256.3851638719878
The Peanut Butter Falcon,Roadside Attractions,Adventure,20457158.0,2233314.0,104.0,2019.0,9,1416.0846624833894,297.0797943177954
What Men Want,Paramount Pictures,Romantic Comedy,54611903.0,5961998.0,53.0,2019.0,15,1386.6009213573004,326.9914811510344
Black and Blue,Sony Pictures,Action,22012729.0,2403136.0,100.0,2019.0,9,1362.8743238575455,361.64762881756855
Angel Has Fallen,Lionsgate,Thriller/Suspense,69030436.0,7536073.0,41.0,2019.0,17,1333.716612567803,391.8772148607816
A Dog's Way Home,Sony Pictures,Drama,41952715.0,4579990.0,65.0,2019.0,15,1298.428036239456,410.7111305640665
Richard Jewell,Warner Bros.,Drama,17822217.0,1945657.0,110.0,2019.0,9,1257.6122006912296,420.61403763725184
The Art of Racing in the Rain,20th Century Fox,Drama,26402818.0,2882403.0,89.0,2019.0,13,1215.6180533045217,421.3151690539306
The Current War: Director's...,101 Studios,Drama,5978673.0,652693.0,148.0,2019.0,5,1170.6378408304713,422.6495175051519
John Wick: Chapter 3 鈥?Para...,Lionsgate,Action,171015687.0,18669834.0,14.0,2019.0,20,1141.51245876403,388.34627976461456
Friends 25th: The One With ...,Fathom Events,Comedy,2884827.0,314937.0,181.0,2019.0,3,1110.4357638191295,355.8003271544728
Crawl,Paramount Pictures,Horror,39014193.0,4259191.0,71.0,2019.0,13,1089.5305601879631,315.950954999576
The Lighthouse,A24,Horror,10809320.0,1180056.0,127.0,2019.0,7,1063.3417640595837,283.1158067991159
The Kid Who Would Be King,20th Century Fox,Adventure,16790790.0,1833055.0,115.0,2019.0,7,1068.757121038517,239.450329488193
Little Women,Sony Pictures,Drama,70502828.0,7696815.0,40.0,2019.0,17,1076.0493246844899,198.08822405356045
Stuber,20th Century Fox,Comedy,22370452.0,2442189.0,98.0,2019.0,9,1103.9586904675025,166.7024422154413
The Good Liar,Warner Bros.,Thriller/Suspense,16973279.0,1852978.0,114.0,2019.0,7,1111.5360853200953,123.35981784579911
Second Act,STX Entertainment,Comedy,6489861.0,708500.0,145.0,2019.0,5,1149.7372318553566,95.97967169221744
Ford v. Ferrari,20th Century Fox,Drama,109976339.0,12006150.0,26.0,2019.0,20,1193.399463232837,85.08887047562325
Cold Pursuit,Lionsgate,Thriller/Suspense,32138862.0,3508609.0,79.0,2019.0,13,1228.4502414677156,65.81601533868627
Isn't it Romantic,Warner Bros.,Romantic Comedy,48791187.0,5326549.0,56.0,2019.0,15,1264.7070132248148,48.92085325738006
Hotel Mumbai,Bleecker Street,Thriller/Suspense,9619500.0,1050163.0,133.0,2019.0,5,1307.8518724976193,61.70839087530706
Rocketman,Paramount Pictures,Drama,96368160.0,10520541.0,32.0,2019.0,17,1344.5848088690873,87.70245530412788
Captive State,Focus Features,Thriller/Suspense,5958315.0,650471.0,149.0,2019.0,5,1387.022361619954,102.67089264799924
Miss Bala,Sony Pictures,Action,14998027.0,1637339.0,118.0,2019.0,7,1423.7049791703173,132.05431603013383
Harriet,Focus Features,Drama,42547700.0,4644945.0,64.0,2019.0,15,1432.3179684850852,173.16169268036163
The Angry Birds Movie 2,Sony Pictures,Adventure,41657076.0,4547715.0,66.0,2019.0,15,1445.3013352801563,210.9959653265305
Late Night,Amazon Studios,Comedy,15500045.0,1692144.0,117.0,2019.0,7,1447.553002144655,252.9355647086338
A Beautiful Day in the Neig...,Sony Pictures,Drama,58801961.0,6419428.0,47.0,2019.0,17,1457.9427592582333,293.63019515444137
Saaho,Yash Raj Films,Action,2626284.0,286712.0,188.0,2019.0,3,1442.554423604259,335.91729869441707
Dora and the Lost City of Gold,Paramount Pictures,Adventure,60477943.0,6602395.0,46.0,2019.0,17,1405.9030025908862,362.02617338676066
Charlie's Angels,Sony Pictures,Action,17790181.0,1942159.0,111.0,2019.0,7,1386.060008559814,399.0431369019226
Booksmart,United Artists,Comedy,22680962.0,2476087.0,97.0,2019.0,9,1353.676758560757,428.8311398477157
Queen & Slim,Universal,Drama,40718945.0,4445300.0,68.0,2019.0,15,1315.7080744948437,446.786056453004
Terminator: Dark Fate,Paramount Pictures,Action,62253077.0,6796187.0,44.0,2019.0,17,1277.2389080642238,457.74613100262593
Avengers: Endgame,Walt Disney,Action,858373000.0,93708843.0,1.0,2019.0,25,1237.2409402247488,457.34293289707136
The Best of Enemies,STX Entertainment,Drama,10205616.0,1114150.0,131.0,2019.0,5,1193.3341215957134,467.2014965793221
Escape Room,Sony Pictures,Horror,38762584.0,4231723.0,72.0,2019.0,13,1148.646332893439,461.9098483577497
The Last Black Man in San F...,A24,Drama,4515719.0,492982.0,161.0,2019.0,5,1119.5209508269977,427.60661061721237
Pavarotti,CBS Films,Documentary,4686402.0,511615.0,159.0,2019.0,5,1080.7500876435702,396.0341516060437
Stan & Ollie,Sony Pictures Cla...,Drama,5235893.0,571604.0,155.0,2019.0,5,1060.487481505665,350.3239033842265
Promare,GKIDS,Adventure,2290542.0,250059.0,194.0,2019.0,3,1027.1300626304906,313.07766054033493
Last Christmas,Universal,Romantic Comedy,35116450.0,3833674.0,76.0,2019.0,13,1024.0869322218884,268.1806744798404
Star Wars: The Rise of Skyw...,Walt Disney,Adventure,390706234.0,42653519.0,6.0,2019.0,22,1028.2377961365846,228.39662832108885
The Art of Self-Defense,Bleecker Street,Comedy,2410914.0,263200.0,190.0,2019.0,3,1033.4131713882662,183.69522464061947
The Mustang,Focus Features,Drama,5336840.0,582624.0,153.0,2019.0,5,1063.104646948207,143.4656797876952
Downton Abbey,Focus Features,Drama,96853865.0,10573566.0,31.0,2019.0,17,1076.332253737287,100.45369984450394
Fantastic Beasts: The Crime...,Warner Bros.,Adventure,2774042.0,302843.0,183.0,2019.0,3,1107.9861380080856,68.46883450836609
Midway,Lionsgate,Action,56547282.0,6173284.0,48.0,2019.0,17,1149.4489103647795,50.98059536038511
MA,Universal,Horror,45896028.0,5010483.0,59.0,2019.0,15,1189.0472621630713,45.3263460858372
Total Dhamaal,FIP,Comedy,2167632.0,236641.0,198.0,2019.0,3,1226.8059163734565,20.846067651543137
Ralph Breaks The Internet,Walt Disney,Adventure,13939018.0,1521726.0,121.0,2019.0,7,1271.8825701183403,7.538352326820302
Uri: The Surgical Strike,PackYourBag Films,Action,4185663.0,456950.0,169.0,2019.0,5,1318.5788810444767,12.872632586573076
Welcome to Marwen,Universal,Drama,2405625.0,262623.0,192.0,2019.0,3,1357.2801393436894,44.53037423151062
Don't Let Go,OTL Releasing,Thriller/Suspense,5215062.0,569330.0,156.0,2019.0,5,1405.8615979713575,56.35585001932452
Green Book,Universal,Comedy,52927165.0,5778075.0,54.0,2019.0,15,1434.1299654837303,91.36869620733708
Bharat,Viva Entertainment,Action,2684911.0,293112.0,185.0,2019.0,3,1469.0621738617745,119.73665027231866
Luce,Neon,Thriller/Suspense,2010613.0,219499.0,200.0,2019.0,3,1477.1325673308236,169.08103951015124
Alita: Battle Angel,20th Century Fox,Action,85710210.0,9357009.0,33.0,2019.0,17,1485.232236582422,213.34609749062506
Spies in Disguise,20th Century Fox,Adventure,47042421.0,5135635.0,58.0,2019.0,15,1489.5526311750043,253.11209038108845
Housefull 4,FIP,Romantic Comedy,2109160.0,230257.0,199.0,2019.0,3,1502.8752195934962,296.0947454623124
Blinded by the Light,Warner Bros.,Drama,11901145.0,1299252.0,126.0,2019.0,7,1489.26974754508,341.08242300116484
Free Solo,Greenwich,Documentary,6093902.0,665273.0,147.0,2019.0,5,1464.3360837823532,380.92351248635947
A Star is Born,Warner Bros.,Drama,14130981.0,1542684.0,120.0,2019.0,7,1428.3573684842456,411.1647433723159
Jumanji: The Next Level,Sony Pictures,Adventure,192094536.0,20971019.0,11.0,2019.0,20,1397.3524208622841,439.49658452250276
Unplanned,Pure Flix Enterta...,Drama,19005109.0,2074793.0,107.0,2019.0,9,1368.685668894802,470.19214334841195
Fast & Furious Presents: Ho...,Universal,Action,173956935.0,18990932.0,13.0,2019.0,20,1329.1795469888652,484.4492935528979
The Wandering Earth,CMC Pictures,Action,5875487.0,641428.0,150.0,2019.0,5,1287.5545479636983,501.54781559881894
On the Basis of Sex,Focus Features,Drama,22946065.0,2505029.0,95.0,2019.0,9,1240.6128579344825,499.20735897648615
Wonder Park,Paramount Pictures,Adventure,45216793.0,4936331.0,61.0,2019.0,15,1200.4916403734153,511.6286270847559
The Kitchen,Warner Bros.,Drama,12180032.0,1329698.0,124.0,2019.0,7,1159.499392681264,502.4833753580229
Doctor Sleep,Warner Bros.,Horror,31543097.0,3443570.0,80.0,2019.0,13,1119.589295682765,489.3996389814978
IP Man: The Finale,Well Go USA,Action,2866676.0,312955.0,182.0,2019.0,3,1083.5992522369656,462.386368672824
Bring the Soul: The Movie,Trafalgar Releasing,Documentary,4809800.0,525087.0,158.0,2019.0,5,1044.8283890535379,430.8139096616553
The Sun is Also a Star,Warner Bros.,Drama,4950029.0,540396.0,157.0,2019.0,5,1024.565782915633,385.10366143983816
The Favourite,Fox Searchlight,Black Comedy,18478318.0,2017283.0,108.0,2019.0,9,995.6938615482518,348.01711190290007
The Dead Don't Die,Focus Features,Horror,6782066.0,740400.0,142.0,2019.0,5,977.8661958658465,304.5294776108811
They Shall Not Grow Old,Warner Bros.,Documentary,12253074.0,1337672.0,123.0,2019.0,7,983.3763513846868,257.85359319335566
Apollo 11,Neon,Documentary,9040224.0,986924.0,137.0,2019.0,5,986.7471492752081,210.9746243311755
A Dog's Journey,Universal,Drama,22782371.0,2487158.0,96.0,2019.0,9,990.6749511409055,164.13903559244153
Little,Universal,Comedy,40860481.0,4460751.0,67.0,2019.0,15,1019.2536950931039,133.36152116852043
Maiden,Sony Pictures Cla...,Documentary,3162490.0,345250.0,179.0,2019.0,3,1032.4813018821837,90.34954122532912
Mary Queen of Scots,Focus Features,Drama,6742269.0,736056.0,143.0,2019.0,5,1061.631863454472,49.72633652628758
Bumblebee,Paramount Pictures,Adventure,55769470.0,6088370.0,50.0,2019.0,17,1098.8346019355267,24.40922275891174
Bohemian Rhapsody,20th Century Fox,Drama,26490206.0,2891943.0,88.0,2019.0,13,1137.1486845105446,12.918745117197943
Tod@s Caen,Lionsgate,Romantic Comedy,2670925.0,291585.0,187.0,2019.0,3,1180.5772575369117,1.1306560060021127
47 Meters Down: Uncaged,Entertainment Stu...,Thriller/Suspense,22260900.0,2430229.0,99.0,2019.0,9,1219.272739485289,-25.54629428414171
"My People, My Country",CMC Pictures,Drama,2323409.0,253647.0,193.0,2019.0,3,1264.3493932301728,-38.854009608864544
Jexi,Lionsgate,Comedy,6546159.0,714646.0,144.0,2019.0,5,1314.3129387642714,-36.945052390370165
Good Boys,Universal,Comedy,83140306.0,9076453.0,34.0,2019.0,17,1353.7260517015654,-15.228548790754758
Abominable,Universal,Adventure,60679265.0,6624374.0,45.0,2019.0,17,1385.3052439044889,9.322512689572818
The Mule,Warner Bros.,Drama,39084073.0,4266820.0,70.0,2019.0,15,1424.81850086113,15.543648010271681
Glass,Universal,Thriller/Suspense,111048468.0,12123195.0,24.0,2019.0,20,1449.8269828674038,46.761845071310944
War,Yash Raj Films,Action,3640355.0,397418.0,174.0,2019.0,3,1486.4799630746327,72.86853084198054
Gully Boy,Viva Entertainment,Adventure,4216437.0,460309.0,168.0,2019.0,5,1518.3600505224795,111.38683849324744
Hustlers,STX Entertainment,Drama,104962986.0,11458841.0,29.0,2019.0,20,1520.2927496681255,156.34531571403886
Pok茅mon: Detective Pikachu,Warner Bros.,Adventure,144105346.0,15732025.0,17.0,2019.0,20,1521.4319801428,196.32908934692114
Joker,Warner Bros.,Thriller/Suspense,333772511.0,36438047.0,9.0,2019.0,22,1525.752374735382,236.09508223738453
Knives Out,Lionsgate,Drama,130119450.0,14205180.0,21.0,2019.0,20,1541.4329615485508,272.893440858316
Ready or Not,Fox Searchlight,Black Comedy,28714231.0,3134741.0,84.0,2019.0,13,1544.6748311775864,312.7618529323921
Breakthrough,20th Century Fox,Drama,40713082.0,4444659.0,69.0,2019.0,15,1530.293126277119,350.0869994713659
Chhichhore,FIP,Comedy,2004400.0,218820.0,201.0,2019.0,3,1513.1613203186448,391.6983107292582
Dragon Ball Super: Broly,FUNimation,Action,30376755.0,3316239.0,81.0,2019.0,13,1480.6855813631907,422.8483729972089
Toy Story 4,Walt Disney,Adventure,434038008.0,47384062.0,4.0,2019.0,25,1449.2589690019124,447.5944441094874
Parasite,Neon,Black Comedy,23850889.0,2603808.0,93.0,2019.0,9,1418.2540213799507,475.9262852596743
Aquaman,Warner Bros.,Action,136001983.0,14847378.0,20.0,2019.0,20,1389.5872694124685,506.6218440855834
The LEGO Movie 2: The Secon...,Warner Bros.,Adventure,105806508.0,11550929.0,28.0,2019.0,20,1351.1943584718754,517.846120877773
Captain Marvel,Walt Disney,Action,426829839.0,46597144.0,5.0,2019.0,25,1315.8365162625607,536.549676537091
Countdown,STX Entertainment,Horror,25617813.0,2796704.0,90.0,2019.0,13,1276.7923782131877,545.2419307890959
Hellboy,Lionsgate,Horror,21903748.0,2391238.0,101.0,2019.0,9,1234.8616973154828,542.8298778346914
Bombshell,Lionsgate,Drama,24589972.0,2684494.0,91.0,2019.0,9,1191.997024192212,552.7606279591851
Cats,Universal,Musical,19970095.0,2180141.0,106.0,2019.0,9,1148.6640284978419,545.1283619685568
After,Aviron Pictures,Drama,12138565.0,1325170.0,125.0,2019.0,7,1107.4882227559585,529.6185901615088
The Curse of La Llorona,Warner Bros.,Horror,54733739.0,5975299.0,51.0,2019.0,15,1072.7229287667544,506.05220872853954
Serenity,Aviron Pictures,Thriller/Suspense,8547045.0,933083.0,138.0,2019.0,5,1036.0098537109766,480.03010043676505
The Intruder,Sony Pictures,Thriller/Suspense,35388976.0,3863425.0,75.0,2019.0,13,1003.5890966297443,448.8228174682059
Godzilla: King of the Monsters,Warner Bros.,Action,110500138.0,12063334.0,25.0,2019.0,20,988.3646660095642,411.8334039517507
Playing with Fire,Paramount Pictures,Comedy,44406890.0,4847913.0,63.0,2019.0,15,966.5781803849189,378.28718145014665
Linda Ronstadt: The Sound o...,Greenwich,Documentary,4244894.0,463416.0,167.0,2019.0,5,942.7446034515531,340.1170280503851
The Lion King,Walt Disney,Adventure,543638043.0,59349131.0,2.0,2019.0,25,933.6741154628676,296.04065969219215
Arctic Dogs,Entertainment Stu...,Adventure,5801249.0,633324.0,151.0,2019.0,5,936.8563947645195,251.1533218512567
Mission Mangal,FIP,Drama,3660413.0,399608.0,173.0,2019.0,3,937.7197245334748,201.1607757897683
Yesterday,Universal,Romantic Comedy,73286650.0,8000726.0,37.0,2019.0,17,949.1801080892258,157.64457640660672
Men in Black: International,Sony Pictures,Adventure,80001807.0,8733821.0,35.0,2019.0,17,973.4375374473966,125.83927620470081
Motherless Brooklyn,Warner Bros.,Drama,9277736.0,1012853.0,134.0,2019.0,5,983.1985912185254,81.91067698645651
Kalank,FIP,Drama,2729336.0,297962.0,184.0,2019.0,3,1012.3491527908136,41.28747228741497
Honey Boy,Amazon Studios,Drama,2980099.0,325338.0,180.0,2019.0,3,1044.2987789325946,2.826825004764771
Tyler Perry's A Madea Famil...,Lionsgate,Comedy,73257045.0,7997493.0,38.0,2019.0,17,1086.2139202179642,-13.547573641521979
Gemini Man,Paramount Pictures,Action,48546770.0,5299865.0,57.0,2019.0,15,1124.5280027929819,-25.038051283235745
Dark Phoenix,20th Century Fox,Action,65845974.0,7188425.0,43.0,2019.0,17,1161.7310295947384,-39.732771314178024
Rambo: Last Blood,Lionsgate,Action,44819352.0,4892942.0,62.0,2019.0,15,1195.9375277257013,-60.46717474462264
The Beach Bum,Neon,Comedy,3502600.0,382379.0,176.0,2019.0,3,1236.343696030919,-80.27478850525557
Black Christmas,Universal,Horror,9867670.0,1077257.0,132.0,2019.0,5,1286.2179913993589,-83.8180442823085
The Addams Family,United Artists,Adventure,97185807.0,10609804.0,30.0,2019.0,20,1330.9331979773451,-78.76331375655133
Jay and Silent Bob Reboot,Fathom Events,Comedy,3258824.0,355766.0,178.0,2019.0,3,1370.3463109146392,-57.046810156935976
21 Bridges,STX Entertainment,Thriller/Suspense,28265017.0,3085700.0,85.0,2019.0,13,1403.2990218174127,-26.401764159936306
Maleficent: Mistress of Evil,Walt Disney,Adventure,113294737.0,12368421.0,23.0,2019.0,20,1442.8122787740538,-20.180628839237443
Midsommar,A24,Horror,27426363.0,2994144.0,87.0,2019.0,13,1467.8207607803276,11.03756822180182
Dumbo,Walt Disney,Adventure,114766307.0,12529073.0,22.0,2019.0,20,1502.5725862178574,30.844401102387536
Judy,Roadside Attractions,Drama,24027755.0,2623117.0,92.0,2019.0,9,1531.9262500794061,60.883748929915555
Long Shot,Lionsgate,Romantic Comedy,30316271.0,3309636.0,82.0,2019.0,13,1559.3099358785835,92.72921567248241
Tolkien,Fox Searchlight,Drama,4535154.0,495104.0,160.0,2019.0,5,1561.2426350242295,137.68769289327383
If Beale Street Could Talk,Annapurna Pictures,Drama,10506525.0,1147000.0,130.0,2019.0,7,1561.7854792142994,184.68455789707284
The Farewell,A24,Drama,17700478.0,1932366.0,112.0,2019.0,7,1567.0358566387226,228.3701795236573
Spider-Man: Into The Spider...,Sony Pictures,Adventure,56194964.0,6134821.0,49.0,2019.0,17,1581.124651589684,267.93665342303035
Replicas,Entertainment Stu...,Thriller/Suspense,4046429.0,441749.0,170.0,2019.0,5,1589.6702219275999,312.11779450833654
Once Upon a Time...in Hollywo...,Sony Pictures,Thriller/Suspense,141096530.0,15403551.0,18.0,2019.0,20,1570.2082388914605,352.6915694904727
Shaft,Warner Bros.,Comedy,21360215.0,2331901.0,103.0,2019.0,9,1560.1281417724772,393.464006774401
UglyDolls,STX Entertainment,Adventure,20150241.0,2199807.0,105.0,2019.0,9,1538.0862145628694,431.54488708048586
Annabelle Comes Home,Warner Bros.,Horror,74152591.0,8095261.0,36.0,2019.0,17,1503.654645605998,455.5962292294846
No Manches Frida 2,Lionsgate,Comedy,9270920.0,1012109.0,135.0,2019.0,5,1471.2717832935355,486.84283270013555
The Biggest Little Farm,Neon,Documentary,4367816.0,476835.0,164.0,2019.0,5,1434.0261162559186,520.2008944981924
The Upside,STX Entertainment,Comedy,108235497.0,11816102.0,27.0,2019.0,20,1397.0939770633806,545.9111472130726
Overcomer,Sony Pictures,Drama,34700142.0,3788225.0,77.0,2019.0,13,1358.7010661227876,557.1354240052622
Brittany Runs a Marathon,Amazon Studios,Drama,7136342.0,779076.0,141.0,2019.0,5,1320.7287495357343,581.2829533408403
Fighting With My Family,MGM,Comedy,22958583.0,2506395.0,94.0,2019.0,9,1274.0970555518304,587.1553562724798
Dr. Seuss' The Grinch,Universal,Adventure,4340540.0,473858.0,165.0,2019.0,5,1227.1411783820877,589.1914307357654
Uncut Gems,A24,Thriller/Suspense,36556384.0,3990871.0,73.0,2019.0,13,1182.3616488957393,593.6404462427358
Penguins,Walt Disney,Documentary,7699452.0,840552.0,140.0,2019.0,5,1137.4531813382264,590.7717284741482
How to Train Your Dragon: T...,Universal,Adventure,160799505.0,17554531.0,15.0,2019.0,20,1097.3414335472112,570.3744813768074
